ward22cd,ward22nm,building_use,construction_age_band,wall_type,wall_insulation,roof_type,roof_insulation,glazing_type,built_form,property_type,total_floor_area,estimated_floor_count,number_habitable_rooms,epc_score,main_heat_type,main_fuel_type,energy_consumption,tenure,lookup_age_band,u_value_wall,u_value_roof,u_value_floor,u_value_glazing
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,29,,up to 2,68,other,electricity,2777,private-rented,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,83,7.0,4,67,boiler,mains gas,15579,owner-occupied,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,room in roof,insulated,single/partial,mid-terrace,flat,82,4.0,4,59,room/storage heaters,electricity,5390,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,312,7.0,7 to 8,61,boiler,mains gas,56998,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,cavity,uninsulated,flat,uninsulated,double/triple,end-terrace,flat,216,7.0,7 to 8,61,boiler,mains gas,36333,private-rented,1920-1949,1.6,1.7,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,72,4.0,3,73,communal,mains gas,9845,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,71,7.0,3,64,boiler,mains gas,15544,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,pitched,uninsulated,double/triple,end-terrace,flat,154,7.0,5,47,boiler,mains gas,42347,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,pitched,insulated,single/partial,mid-terrace,flat,119,4.0,6,68,boiler,mains gas,19278,social,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,37,6.0,up to 2,59,room/storage heaters,electricity,2041,private-rented,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,51,4.0,up to 2,68,boiler,mains gas,10964,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,6.0,up to 2,46,room/storage heaters,electricity,5358,private-rented,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,26,3.0,up to 2,79,boiler,mains gas,3159,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,2012-onwards,cavity,insulated,pitched,insulated,double/triple,mid-terrace,flat,117,4.0,5,82,boiler,mains gas,7602,owner-occupied,2012-onwards,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,50,5.0,up to 2,67,boiler,mains gas,10938,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,34,3.0,up to 2,54,room/storage heaters,electricity,4138,owner-occupied,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1950-1966,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,35,6.0,3,62,room/storage heaters,electricity,3427,private-rented,1950-1966,1.0,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,flat,insulated,double/triple,end-terrace,flat,39,6.0,up to 2,57,room/storage heaters,electricity,4198,private-rented,1967-1975,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,flat,uninsulated,double/triple,mid-terrace,flat,104,4.0,5,55,boiler,mains gas,23740,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,51,3.0,up to 2,67,boiler,mains gas,11051,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,flat,uninsulated,single/partial,mid-terrace,flat,60,3.0,3,58,boiler,mains gas,16821,private-rented,pre-1920,1.7,2.3,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,38,6.0,up to 2,56,room/storage heaters,electricity,4218,private-rented,1967-1975,,,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,49,4.0,up to 2,73,boiler,mains gas,8628,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,cavity,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,72,4.0,3,81,boiler,mains gas,6314,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,residential only,1996-2011,cavity,insulated,pitched,insulated,double/triple,mid-terrace,flat,130,3.0,5,67,boiler,mains gas,22787,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,flat,insulated,double/triple,end-terrace,flat,79,6.0,3,29,room/storage heaters,electricity,9575,owner-occupied,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,44,3.0,up to 2,56,room/storage heaters,electricity,4263,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,cavity,uninsulated,flat,uninsulated,single/partial,mid-terrace,flat,120,4.0,5,62,boiler,mains gas,20643,owner-occupied,pre-1920,1.7,2.3,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,42,4.0,up to 2,76,boiler,mains gas,7078,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,end-terrace,flat,44,5.0,up to 2,66,boiler,mains gas,8643,social,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,39,6.0,up to 2,49,room/storage heaters,electricity,5611,owner-occupied,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,residential only,1950-1966,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,88,3.0,3,69,boiler,mains gas,14292,private-rented,1950-1966,1.0,,,2.4
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,48,5.0,3,59,boiler,mains gas,13161,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,29,3.0,up to 2,63,boiler,mains gas,7870,private-rented,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,74,4.0,3,66,boiler,mains gas,14287,owner-occupied,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,1930-1949,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,59,4.0,3,69,boiler,mains gas,9353,owner-occupied,1920-1949,1.6,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,flat,uninsulated,single/partial,mid-terrace,flat,32,3.0,up to 2,58,boiler,mains gas,10474,private-rented,pre-1920,1.7,2.3,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,44,3.0,up to 2,71,boiler,mains gas,7270,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,73,3.0,3,81,boiler,mains gas,5737,owner-occupied,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,1996-2011,cavity,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,113,3.0,3,79,boiler,mains gas,9166,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,1996-2011,cavity,insulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,112,3.0,3,80,boiler,mains gas,8474,private-rented,1996-2002,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,4.0,up to 2,69,boiler,mains gas,10721,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,51,4.0,up to 2,67,boiler,mains gas,11231,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,33,4.0,up to 2,70,boiler,mains gas,6497,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,insulated,flat,insulated,double/triple,mid-terrace,flat,69,3.0,4,55,room/storage heaters,electricity,9674,private-rented,pre-1920,,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,38,5.0,up to 2,69,boiler,mains gas,7102,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,42,5.0,3,69,boiler,mains gas,8083,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,64,3.0,3,75,boiler,mains gas,7995,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,56,4.0,3,70,boiler,mains gas,11047,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,double/triple,mid-terrace,flat,57,5.0,3,76,boiler,mains gas,6536,private-rented,pre-1920,1.7,,,2.4
E05013653,Bloomsbury,mixed use,1930-1949,solid,insulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,51,5.0,3,79,boiler,mains gas,5936,private-rented,1920-1949,,,,2.82
E05013653,Bloomsbury,mixed use,1967-1982,cavity,insulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,33,6.0,up to 2,60,room/storage heaters,electricity,3524,private-rented,1967-1975,,,,2.4
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,37,5.0,up to 2,65,boiler,mains gas,8875,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,42,4.0,3,62,boiler,mains gas,11922,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,flat,insulated,single/partial,mid-terrace,flat,61,5.0,3,71,boiler,mains gas,10976,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1950-1966,solid,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,50,6.0,up to 2,60,room/storage heaters,electricity,5068,private-rented,1950-1966,1.0,,,2.4
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,52,5.0,3,55,boiler,mains gas,15290,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,2012-onwards,cavity,insulated,pitched,insulated,double/triple,mid-terrace,flat,117,4.0,5,82,boiler,mains gas,7602,owner-occupied,2012-onwards,,,,2.4
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,pitched,uninsulated,double/triple,mid-terrace,flat,32,3.0,up to 2,66,boiler,mains gas,7584,private-rented,pre-1920,1.7,2.3,,2.4
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,flat,uninsulated,single/partial,mid-terrace,flat,52,5.0,3,62,boiler,mains gas,11857,owner-occupied,pre-1920,1.7,2.3,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,6.0,up to 2,46,room/storage heaters,electricity,5358,private-rented,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,6.0,up to 2,46,room/storage heaters,electricity,5358,private-rented,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,76,4.0,3,66,boiler,mains gas,13028,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,46,4.0,up to 2,72,boiler,mains gas,7665,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,34,4.0,up to 2,67,boiler,mains gas,7685,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,solid,uninsulated,flat,insulated,single/partial,mid-terrace,flat,100,4.0,4,62,boiler,mains gas,19339,private-rented,1967-1975,0.6,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,60,6.0,up to 2,75,room/storage heaters,electricity,3545,private-rented,1967-1975,0.6,,,2.4
E05013653,Bloomsbury,residential only,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,74,4.0,3,66,boiler,mains gas,14287,owner-occupied,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,secondary,end-terrace,flat,47,5.0,3,55,boiler,mains gas,14413,owner-occupied,pre-1920,1.7,,,2.82
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,28,3.0,up to 2,59,room/storage heaters,electricity,6844,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,residential only,1900-1929,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,45,5.0,3,58,boiler,mains gas,13024,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,45,4.0,up to 2,71,boiler,mains gas,9167,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,pre-1900,solid,uninsulated,another dwelling above,another dwelling above,single/partial,mid-terrace,flat,28,5.0,up to 2,41,boiler,mains gas,13712,private-rented,pre-1920,1.7,,,5.75
E05013653,Bloomsbury,mixed use,1967-1982,cavity,uninsulated,another dwelling above,another dwelling above,double/triple,end-terrace,flat,47,6.0,up to 2,46,room/storage heaters,electricity,5358,private-rented,1967-1975,0.6,,,2.4
